FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
2024-02-09,16,-99,-99,2,-99,2,0,-99,1,3,2,2,-99,-99,1,-99,2,3,2,0,1,2,-99,1,0,-99,-99,1,-99,-99,-99,1,-99,-99
2024-02-09,17,-99,-99,1,-99,1,0,-99,0,2,1,1,-99,-99,1,-99,1,2,2,0,1,1,-99,1,0,-99,-99,1,-99,-99,-99,1,-99,-99
2024-02-09,18,-99,-99,1,-99,0,0,-99,0,1,1,2,-99,-99,1,-99,1,2,2,1,1,2,-99,2,0,-99,-99,1,-99,-99,-99,1,-99,-99
2024-02-09,19,-99,-99,1,-99,0,0,-99,0,1,1,2,-99,-99,1,-99,1,3,2,1,2,2,-99,1,1,-99,-99,2,-99,-99,-99,1,-99,-99
2024-02-09,20,-99,-99,1,-99,1,1,-99,1,-99,2,2,-99,-99,2,-99,2,3,2,2,2,2,-99,1,1,-99,-99,2,-99,-99,-99,2,-99,-99
2024-02-09,21,-99,-99,2,-99,2,1,-99,1,-99,2,2,-99,-99,2,-99,3,3,2,1,1,2,-99,1,1,-99,-99,2,-99,-99,-99,2,-99,-99
2024-02-09,22,-99,-99,2,-99,2,1,-99,1,-99,3,2,-99,-99,1,-99,3,-99,3,1,1,2,-99,1,1,-99,-99,2,-99,-99,-99,2,-99,-99
2024-02-09,23,-99,-99,2,-99,2,1,-99,1,-99,3,2,-99,-99,2,-99,2,-99,2,1,1,2,-99,1,1,-99,-99,2,-99,-99,-99,2,-99,-99
2024-02-09,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-02-10,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-02-10,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-02-10,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-02-10,4,-99,0,2,-99,-99,1,-99,0,2,2,2,1,-99,1,-99,4,3,2,2,1,3,-99,2,1,-99,-99,1,-99,6,-99,2,4,3
2024-02-10,5,-99,0,2,-99,-99,0,-99,0,1,1,2,1,-99,1,-99,2,3,2,1,1,3,-99,1,1,-99,-99,1,-99,5,-99,2,4,3
2024-02-10,6,-99,0,2,-99,-99,1,-99,0,1,1,2,1,-99,1,-99,2,4,3,2,1,3,-99,2,2,-99,-99,1,-99,6,-99,2,4,5
2024-02-10,7,-99,0,2,-99,4,1,-99,0,1,2,2,2,-99,1,-99,1,4,3,3,1,4,-99,2,2,-99,-99,1,-99,6,-99,2,4,7
2024-02-10,8,-99,0,3,-99,5,2,-99,1,1,3,3,1,-99,2,-99,3,5,2,1,1,5,-99,3,2,-99,-99,1,-99,5,-99,4,5,9
2024-02-10,9,-99,1,3,-99,5,2,-99,1,2,3,5,2,-99,2,-99,4,5,1,2,1,7,-99,3,6,-99,-99,2,-99,8,-99,4,5,8
2024-02-10,10,-99,1,4,-99,3,1,-99,1,3,4,3,2,-99,2,-99,3,4,1,2,1,4,-99,3,2,-99,-99,2,-99,7,-99,2,4,3
2024-02-10,11,-99,1,7,-99,2,1,-99,0,4,11,3,2,-99,2,-99,2,4,1,1,1,2,-99,2,2,-99,-99,1,-99,6,-99,2,4,2
2024-02-10,12,-99,1,2,-99,1,1,-99,0,4,2,1,2,-99,1,-99,2,3,2,0,1,1,-99,1,2,-99,-99,1,-99,3,-99,1,2,2
2024-02-10,13,-99,0,1,-99,1,0,-99,0,2,1,1,1,-99,1,-99,1,-99,1,0,1,1,-99,1,1,-99,-99,1,-99,2,-99,1,1,1
2024-02-10,14,-99,0,1,-99,0,0,-99,0,1,1,1,1,-99,1,-99,1,2,0,0,1,1,-99,1,0,-99,-99,1,-99,1,-99,1,0,0
2024-02-10,15,-99,0,1,-99,0,0,-99,0,1,1,1,1,-99,0,-99,1,2,1,0,1,1,-99,0,0,-99,-99,1,-99,1,-99,1,1,0
2024-02-10,16,-99,0,1,-99,-99,0,-99,0,1,1,1,1,-99,1,-99,1,3,1,0,1,1,-99,1,0,-99,-99,1,-99,1,-99,1,1,0
2024-02-10,17,-99,0,1,-99,-99,0,-99,0,1,1,1,1,-99,1,-99,1,2,1,0,1,-99,-99,1,0,-99,-99,1,-99,2,-99,1,1,0
2024-02-10,18,-99,0,1,-99,1,0,-99,1,1,1,1,1,-99,1,-99,1,2,1,0,1,-99,-99,1,0,-99,-99,1,-99,1,-99,1,1,0
2024-02-10,19,-99,1,1,-99,0,0,-99,0,1,1,1,1,-99,1,-99,1,2,1,1,1,-99,-99,1,0,-99,-99,1,-99,1,-99,1,1,0
2024-02-10,20,-99,1,1,-99,1,0,-99,0,1,1,2,1,-99,1,-99,2,2,1,1,1,-99,-99,1,0,-99,-99,1,-99,1,-99,1,1,-99
2024-02-10,21,-99,1,1,-99,1,0,-99,0,1,2,2,2,-99,1,-99,2,2,1,1,1,-99,-99,1,0,-99,-99,1,-99,2,-99,1,1,-99
2024-02-10,22,-99,1,1,-99,1,0,-99,0,1,2,2,1,-99,1,-99,2,2,1,1,1,-99,-99,1,0,-99,-99,1,-99,2,-99,1,1,-99
2024-02-10,23,-99,0,1,-99,-99,0,-99,0,1,1,2,1,-99,1,-99,1,3,1,1,1,2,-99,1,0,-99,-99,1,-99,2,-99,1,1,-99
2024-02-10,24,-99,0,1,-99,-99,0,-99,0,1,1,2,1,-99,1,-99,3,2,1,1,1,2,-99,1,0,-99,-99,1,-99,1,-99,1,1,1
2024-02-11,1,-99,0,1,-99,-99,0,-99,0,2,1,2,1,-99,1,-99,1,3,1,1,1,2,-99,1,0,-99,-99,1,-99,2,-99,1,1,1
2024-02-11,2,-99,0,1,-99,-99,0,-99,0,1,-99,2,1,-99,1,-99,1,3,1,0,1,2,-99,1,0,-99,-99,1,-99,2,-99,1,0,1
2024-02-11,3,-99,0,1,-99,-99,0,-99,0,4,-99,2,1,-99,1,-99,1,2,1,0,1,1,-99,0,0,-99,-99,1,-99,2,-99,1,1,1
2024-02-11,4,-99,0,1,-99,-99,0,-99,0,3,-99,2,1,-99,1,-99,1,2,1,0,1,1,-99,0,0,-99,-99,1,-99,1,-99,1,1,0
2024-02-11,5,-99,0,1,-99,-99,1,-99,0,2,-99,2,1,-99,1,-99,1,2,1,0,1,2,-99,0,0,-99,-99,1,-99,2,-99,1,1,0
2024-02-11,6,-99,0,1,-99,-99,0,-99,0,3,-99,2,1,-99,1,-99,1,3,1,0,1,2,-99,0,0,-99,-99,1,-99,1,-99,1,2,1
2024-02-11,7,-99,0,1,-99,1,0,-99,0,2,-99,2,1,-99,1,-99,1,3,1,1,1,3,-99,0,0,-99,-99,1,-99,4,-99,1,2,1
2024-02-11,8,-99,0,2,-99,2,1,-99,0,3,-99,3,1,-99,1,-99,2,3,1,0,1,4,-99,0,1,-99,-99,1,-99,2,-99,1,2,2
2024-02-11,9,-99,0,2,-99,2,1,-99,0,1,-99,2,1,-99,1,-99,1,4,1,0,1,3,-99,0,1,-99,-99,1,-99,2,-99,1,2,1
2024-02-11,10,-99,0,2,-99,1,0,-99,0,1,-99,1,1,-99,1,-99,1,3,1,0,1,1,-99,0,0,-99,-99,1,-99,1,-99,1,3,1
2024-02-11,11,-99,0,2,-99,0,1,-99,0,1,-99,1,1,-99,0,-99,1,2,1,0,1,1,-99,0,0,-99,-99,1,-99,1,-99,-99,1,1
2024-02-11,12,-99,-99,1,-99,0,0,-99,0,1,-99,1,1,-99,1,-99,1,2,1,0,1,1,-99,0,0,-99,-99,-99,-99,1,-99,1,0,0
2024-02-11,13,-99,0,1,-99,0,0,-99,0,1,-99,1,1,-99,1,-99,0,2,1,0,1,1,-99,0,0,-99,-99,1,-99,1,-99,1,0,0
2024-02-11,14,-99,0,1,-99,0,0,-99,0,1,-99,-99,1,-99,1,-99,1,2,1,0,1,1,-99,0,0,-99,-99,1,-99,1,-99,1,0,0
2024-02-11,15,-99,0,1,-99,1,0,-99,0,1,-99,-99,1,-99,0,-99,1,2,1,0,1,1,-99,0,0,-99,-99,1,-99,1,-99,1,0,0
2024-02-11,16,-99,0,1,-99,1,0,-99,-99,1,-99,-99,1,-99,1,-99,1,2,1,0,1,1,-99,1,0,-99,-99,1,-99,1,-99,1,0,0
2024-02-11,17,-99,0,1,-99,-99,0,-99,1,0,-99,-99,1,-99,1,-99,1,3,1,0,1,1,-99,1,0,-99,-99,1,-99,1,-99,1,0,0
2024-02-11,18,-99,0,1,-99,-99,0,-99,0,0,-99,-99,1,-99,1,-99,1,2,1,0,1,1,-99,1,0,-99,-99,1,-99,1,-99,1,0,0
2024-02-11,19,-99,0,1,-99,-99,0,-99,0,1,-99,-99,1,-99,1,-99,1,2,1,0,2,1,-99,0,0,-99,-99,1,-99,2,-99,1,0,0
2024-02-11,20,-99,0,1,-99,0,0,-99,0,1,-99,-99,1,-99,1,-99,1,2,1,0,3,1,-99,0,0,-99,-99,1,-99,3,-99,1,0,0
2024-02-11,21,-99,0,1,-99,0,0,-99,0,1,-99,-99,1,-99,1,-99,1,2,1,0,2,1,-99,1,0,-99,-99,1,-99,1,-99,1,0,0
2024-02-11,22,-99,0,0,-99,1,0,-99,0,1,-99,-99,1,-99,1,-99,1,2,1,0,1,1,-99,1,0,-99,-99,1,-99,1,-99,2,0,0
2024-02-11,23,-99,0,1,-99,1,0,-99,0,1,-99,-99,1,-99,1,-99,1,2,1,0,1,1,-99,0,0,-99,-99,1,-99,1,-99,2,1,0
2024-02-11,24,-99,0,1,-99,1,0,-99,0,1,-99,-99,1,-99,1,-99,1,2,1,0,1,1,-99,0,0,-99,-99,1,-99,1,-99,2,1,1
2024-02-12,1,-99,0,1,-99,1,0,-99,0,1,-99,-99,1,-99,1,-99,1,2,1,0,1,1,-99,1,1,-99,-99,1,-99,2,-99,1,0,1
2024-02-12,2,-99,0,1,-99,1,0,-99,0,1,-99,-99,2,-99,1,-99,1,3,1,0,1,1,-99,1,0,-99,-99,1,-99,2,-99,1,1,2
2024-02-12,3,-99,0,1,-99,1,0,-99,0,1,-99,-99,1,-99,1,-99,1,3,1,0,1,1,-99,0,0,-99,-99,1,-99,2,-99,1,1,1
2024-02-12,4,-99,0,1,-99,1,0,-99,0,1,-99,-99,1,-99,1,-99,1,3,1,0,1,1,-99,0,0,-99,-99,1,-99,2,-99,1,1,1
2024-02-12,5,-99,0,1,-99,-99,0,-99,0,1,-99,-99,1,-99,1,-99,1,3,2,0,1,1,-99,0,0,-99,-99,1,-99,2,-99,1,1,1
2024-02-12,6,-99,0,1,-99,-99,0,-99,0,2,-99,-99,1,-99,1,-99,1,5,3,0,1,1,-99,0,1,-99,-99,1,-99,3,-99,2,2,3
2024-02-12,7,-99,0,3,-99,-99,1,-99,0,2,-99,-99,2,-99,3,-99,5,5,1,1,1,2,-99,0,2,-99,-99,1,-99,2,-99,4,3,4
2024-02-12,8,-99,0,2,-99,-99,2,-99,0,2,-99,-99,2,-99,5,-99,6,5,2,1,1,4,-99,2,2,-99,-99,1,-99,3,-99,5,3,7
2024-02-12,9,-99,0,4,-99,4,2,-99,1,1,-99,-99,2,-99,5,-99,6,5,2,1,1,4,-99,3,3,-99,-99,1,-99,4,-99,4,4,6
2024-02-12,10,-99,1,4,-99,3,2,-99,1,2,-99,-99,2,-99,3,-99,4,6,3,1,1,4,-99,3,3,-99,-99,2,-99,4,-99,3,5,6
2024-02-12,11,-99,1,7,-99,3,2,-99,1,3,-99,-99,2,-99,2,-99,2,5,2,1,1,2,-99,1,-99,-99,-99,1,-99,4,-99,2,9,3
2024-02-12,12,-99,0,3,-99,2,1,-99,0,3,-99,-99,2,-99,1,-99,1,4,2,0,1,1,-99,0,-99,-99,-99,1,-99,2,-99,1,5,1
2024-02-12,13,-99,0,1,-99,1,1,-99,0,2,-99,-99,1,-99,1,-99,1,2,1,0,1,1,-99,1,0,-99,-99,1,-99,2,-99,1,1,1
2024-02-12,14,-99,0,1,-99,1,0,-99,0,1,-99,-99,1,-99,1,-99,1,2,1,0,1,1,-99,0,0,-99,-99,1,-99,3,-99,1,1,1
2024-02-12,15,-99,0,1,-99,1,0,-99,0,1,-99,-99,1,-99,1,-99,1,3,1,0,1,1,-99,0,0,-99,-99,1,-99,1,-99,1,0,1
2024-02-12,16,-99,0,1,-99,1,0,-99,0,0,-99,-99,1,-99,1,-99,1,2,1,0,1,1,-99,0,0,-99,-99,1,-99,1,-99,1,0,0
2024-02-12,17,-99,0,1,-99,0,0,-99,0,1,-99,-99,1,-99,1,-99,1,2,1,0,1,1,-99,-99,0,-99,-99,1,-99,1,-99,1,0,0
2024-02-12,18,-99,0,1,-99,0,0,-99,0,1,-99,-99,1,-99,0,-99,1,2,1,0,1,1,-99,0,0,-99,-99,1,-99,3,-99,1,0,0
2024-02-12,19,-99,0,0,-99,0,0,-99,0,0,-99,-99,0,-99,1,-99,1,2,1,0,1,1,-99,0,0,-99,-99,1,-99,1,-99,1,0,0
2024-02-12,20,-99,0,1,-99,1,0,-99,0,0,-99,-99,1,-99,1,-99,1,2,1,0,1,1,-99,0,0,-99,-99,1,-99,1,-99,1,0,0
2024-02-12,21,-99,0,1,-99,0,0,-99,0,0,-99,-99,1,-99,1,-99,1,2,1,0,1,1,-99,0,0,-99,-99,1,-99,1,-99,1,1,0
2024-02-12,22,-99,0,1,-99,0,0,-99,0,0,-99,-99,1,-99,1,-99,1,2,1,0,1,1,-99,0,0,-99,-99,1,-99,1,-99,1,1,1
2024-02-12,23,-99,0,1,-99,0,0,-99,0,3,-99,-99,1,-99,1,-99,1,2,1,0,1,1,-99,0,0,-99,-99,1,-99,1,-99,1,2,1
2024-02-12,24,-99,0,5,-99,1,0,-99,0,29,-99,-99,1,-99,1,-99,1,3,1,0,1,1,-99,1,7,-99,-99,1,-99,15,-99,1,36,1
2024-02-13,1,-99,0,25,-99,8,0,-99,0,71,9,-99,2,-99,1,-99,7,3,2,5,1,7,0,1,24,-99,-99,1,-99,49,-99,3,14,4
2024-02-13,2,-99,0,33,-99,29,0,-99,0,92,19,-99,19,-99,3,-99,4,6,11,9,1,20,1,11,13,-99,-99,1,-99,44,-99,11,12,6
2024-02-13,3,-99,1,19,-99,44,1,-99,0,56,9,-99,36,-99,11,-99,3,27,13,4,1,9,0,10,11,-99,-99,1,-99,64,-99,14,48,8
2024-02-13,4,-99,4,11,-99,50,0,-99,0,63,8,-99,32,-99,9,-99,7,16,4,3,1,8,0,6,18,-99,-99,3,-99,76,-99,8,158,9
2024-02-13,5,-99,9,4,-99,29,1,-99,1,116,4,-99,9,-99,6,-99,8,8,4,1,2,12,1,4,52,-99,-99,5,-99,77,-99,8,152,11
2024-02-13,6,-99,8,16,-99,3,1,-99,2,93,2,-99,13,-99,7,-99,14,23,4,2,3,44,1,15,54,-99,-99,4,-99,86,-99,9,145,13
2024-02-13,7,-99,9,23,-99,2,2,-99,5,18,3,-99,11,-99,6,-99,17,42,5,3,2,70,2,16,69,-99,-99,4,-99,110,-99,19,95,26
2024-02-13,8,-99,6,24,-99,3,3,-99,8,7,4,-99,-99,-99,5,-99,26,26,6,4,3,54,3,10,14,-99,-99,5,-99,74,-99,9,82,52
2024-02-13,9,-99,5,18,-99,5,5,-99,9,19,4,-99,6,-99,5,-99,25,29,6,3,4,30,3,13,22,-99,-99,4,-99,50,-99,7,49,41
2024-02-13,10,-99,5,27,-99,-99,6,-99,8,36,22,-99,9,-99,16,-99,30,19,8,19,-99,32,5,13,58,-99,-99,5,-99,34,-99,30,47,44
2024-02-13,11,-99,4,21,-99,25,6,-99,7,47,14,-99,16,-99,16,-99,30,20,10,11,-99,33,-99,26,54,-99,-99,8,-99,42,-99,22,37,25
2024-02-13,12,-99,6,30,-99,20,11,-99,5,49,16,23,19,-99,15,-99,18,21,15,5,-99,21,-99,13,14,-99,-99,9,-99,45,-99,19,47,15
2024-02-13,13,-99,9,31,-99,15,11,-99,5,40,16,11,16,-99,12,-99,12,16,10,5,-99,11,9,8,8,-99,-99,8,-99,30,-99,12,18,10
2024-02-13,14,-99,-99,24,-99,11,8,-99,5,30,12,8,11,-99,9,-99,8,12,8,4,2,6,9,6,6,-99,-99,4,-99,31,-99,8,8,7
2024-02-13,15,-99,4,25,-99,7,5,-99,5,23,8,5,7,-99,6,-99,7,8,6,1,0,4,6,3,4,-99,-99,1,-99,20,-99,5,8,6
2024-02-13,16,-99,2,17,-99,4,1,-99,2,18,6,4,3,-99,1,-99,4,4,3,0,0,2,2,1,2,-99,-99,1,-99,12,-99,1,7,4
2024-02-13,17,-99,1,16,-99,2,1,-99,0,16,1,1,1,-99,1,-99,3,2,2,0,0,1,1,1,1,-99,-99,1,-99,14,-99,1,8,2
2024-02-13,18,-99,0,6,-99,1,0,-99,0,10,1,1,1,-99,1,-99,2,2,1,0,0,1,0,0,1,-99,-99,1,-99,13,-99,1,13,1
2024-02-13,19,-99,0,1,-99,-99,0,-99,0,1,1,1,1,-99,1,-99,2,3,1,0,0,1,0,1,1,-99,-99,1,-99,2,-99,1,13,1
2024-02-13,20,-99,0,1,-99,-99,0,-99,0,2,1,2,1,-99,1,-99,2,2,1,0,0,1,0,1,1,-99,-99,1,-99,2,-99,1,5,1
2024-02-13,21,-99,0,2,-99,-99,0,-99,0,1,1,1,2,-99,1,-99,2,2,1,0,0,1,0,1,1,-99,-99,1,-99,2,-99,1,1,1
2024-02-13,22,-99,0,2,-99,-99,0,-99,0,3,2,2,2,-99,1,-99,3,2,1,1,0,2,0,1,1,-99,-99,1,-99,2,-99,2,1,2
2024-02-13,23,-99,0,25,-99,-99,1,-99,0,10,23,2,5,-99,2,-99,2,4,6,1,0,2,1,1,1,-99,-99,1,-99,2,-99,2,1,2
2024-02-13,24,-99,3,63,-99,8,16,-99,1,19,71,2,11,-99,6,-99,3,6,34,0,0,2,15,1,1,-99,-99,1,-99,4,-99,4,8,4
2024-02-14,1,-99,6,31,-99,59,37,-99,18,61,42,3,44,-99,13,-99,3,18,65,0,0,3,28,1,10,-99,-99,4,-99,52,-99,2,23,4
2024-02-14,2,-99,11,25,-99,39,16,-99,12,40,19,8,57,-99,18,-99,13,50,-99,0,0,5,3,3,13,-99,-99,2,-99,35,-99,4,13,8
2024-02-14,3,-99,22,14,-99,-99,5,-99,9,33,17,4,38,-99,7,-99,10,10,21,1,3,3,4,3,3,-99,-99,2,-99,79,-99,6,14,12
2024-02-14,4,-99,22,9,-99,-99,4,-99,8,10,6,2,49,-99,3,-99,7,5,15,0,7,2,4,2,7,-99,-99,2,-99,82,-99,3,29,8
2024-02-14,5,-99,7,5,-99,34,4,-99,4,4,4,1,41,-99,3,-99,8,5,13,1,11,5,3,3,6,-99,-99,4,-99,80,-99,3,11,8
2024-02-14,6,-99,4,4,-99,12,3,-99,3,3,3,2,6,-99,5,-99,6,8,8,2,17,16,2,4,3,-99,-99,4,-99,80,-99,6,10,10
2024-02-14,7,-99,3,6,-99,8,3,-99,4,2,4,3,7,-99,10,-99,5,13,6,2,9,14,1,4,2,-99,-99,4,-99,39,-99,11,5,8
2024-02-14,8,-99,5,7,-99,9,5,-99,5,3,5,3,14,-99,15,-99,7,13,7,3,5,11,2,5,3,-99,-99,4,-99,21,-99,14,6,9
2024-02-14,9,-99,7,27,-99,10,7,-99,4,12,7,4,14,-99,15,-99,19,18,7,3,5,8,4,9,4,-99,-99,5,-99,26,-99,15,7,13
2024-02-14,10,-99,7,43,-99,20,9,-99,2,36,21,10,22,-99,16,-99,30,20,15,7,13,12,-99,10,13,-99,-99,6,-99,31,-99,13,19,24
2024-02-14,11,-99,7,26,-99,25,12,-99,4,22,27,24,25,-99,17,-99,22,21,15,21,10,16,-99,17,23,-99,-99,7,-99,27,-99,14,20,22
2024-02-14,12,-99,-99,15,-99,18,15,-99,5,10,17,17,16,-99,13,-99,17,19,13,11,6,14,-99,16,16,-99,-99,9,-99,11,-99,14,11,15
2024-02-14,13,-99,-99,11,-99,15,12,-99,7,9,15,11,14,-99,11,-99,12,13,14,8,5,10,-99,11,11,-99,-99,9,-99,12,-99,10,11,13
2024-02-14,14,-99,-99,10,-99,11,9,-99,6,8,13,9,10,-99,8,-99,9,11,11,7,6,9,-99,10,8,-99,-99,9,-99,13,-99,9,10,7
2024-02-14,15,-99,7,-99,-99,8,6,-99,8,7,11,8,7,-99,7,-99,7,8,8,5,3,8,6,8,6,-99,-99,6,-99,10,-99,8,8,5
2024-02-14,16,-99,6,-99,-99,6,6,-99,8,7,10,6,5,-99,5,-99,5,7,6,3,0,5,5,4,5,-99,-99,4,-99,9,-99,7,7,4
2024-02-14,17,-99,5,10,-99,6,5,-99,7,20,9,5,5,-99,5,-99,6,6,5,1,0,4,5,3,5,-99,-99,4,-99,10,-99,4,11,5
2024-02-14,18,-99,4,28,-99,-99,4,-99,7,38,15,6,6,-99,4,-99,10,7,7,1,0,3,4,2,7,-99,-99,3,-99,27,-99,3,26,10
2024-02-14,19,-99,9,25,-99,24,16,-99,15,28,27,16,21,-99,14,-99,24,22,26,4,0,10,15,2,21,-99,-99,2,-99,31,-99,5,32,23
2024-02-14,20,-99,18,40,-99,24,28,-99,20,24,36,31,28,-99,23,-99,19,27,39,8,0,26,23,15,21,-99,-99,2,-99,13,-99,19,8,28
2024-02-14,21,-99,12,5,-99,-99,39,-99,10,5,7,5,9,-99,7,-99,4,8,29,3,5,6,23,11,2,-99,-99,9,-99,4,-99,13,1,2
2024-02-14,22,-99,4,4,-99,2,4,-99,3,2,2,2,3,-99,1,-99,3,-99,3,0,2,3,4,1,1,-99,-99,2,-99,2,-99,2,1,1
2024-02-14,23,-99,1,3,-99,3,2,-99,4,2,3,2,3,-99,1,-99,2,-99,2,0,2,2,-99,1,1,-99,-99,2,-99,2,-99,2,1,1
2024-02-14,24,-99,1,11,-99,2,1,-99,4,3,4,1,2,-99,2,-99,2,-99,3,0,0,-99,2,1,0,-99,-99,1,-99,3,-99,1,1,-99
2024-02-15,1,-99,1,27,-99,6,3,-99,3,11,10,1,5,-99,2,-99,1,-99,5,0,0,1,2,1,0,-99,-99,1,-99,10,-99,1,1,2
2024-02-15,2,-99,1,24,-99,23,2,-99,5,16,19,2,17,-99,5,-99,2,-99,14,0,0,1,1,1,0,-99,-99,1,-99,16,-99,1,1,1
2024-02-15,3,-99,3,26,-99,22,11,-99,9,16,33,1,23,-99,17,-99,2,-99,13,0,0,1,3,1,0,-99,-99,1,-99,14,-99,11,2,1
2024-02-15,4,-99,6,20,-99,23,6,-99,8,13,22,2,25,-99,16,-99,1,-99,14,1,0,3,2,1,1,-99,-99,1,-99,14,-99,15,3,1
2024-02-15,5,-99,4,16,-99,17,2,-99,7,10,11,2,19,-99,17,-99,1,-99,9,1,5,2,2,1,1,-99,-99,10,-99,14,-99,15,6,1
2024-02-15,6,-99,3,34,-99,12,2,-99,4,11,15,2,13,-99,12,-99,2,-99,7,0,5,3,1,1,1,-99,-99,12,-99,11,-99,13,6,4
2024-02-15,7,-99,2,32,-99,10,2,-99,3,14,11,2,15,-99,9,-99,3,-99,7,1,3,3,1,2,1,-99,-99,9,-99,13,-99,6,7,4
2024-02-15,8,-99,1,21,-99,9,3,-99,2,7,9,3,7,-99,6,-99,6,-99,5,1,1,4,1,6,2,-99,-99,6,-99,7,-99,6,9,6
2024-02-15,9,-99,1,18,-99,11,2,-99,2,14,6,4,6,-99,6,-99,10,9,6,2,1,8,1,8,2,-99,-99,4,-99,9,-99,7,10,8
2024-02-15,10,-99,1,12,-99,12,3,-99,1,11,11,6,9,-99,6,-99,9,9,6,4,1,7,2,8,3,-99,-99,5,-99,5,-99,7,9,6
2024-02-15,11,-99,2,6,-99,6,3,-99,2,5,7,4,7,-99,6,-99,4,7,6,3,1,4,3,5,1,-99,-99,4,-99,4,-99,5,3,3
2024-02-15,12,-99,2,4,-99,4,4,-99,3,4,5,3,5,-99,4,-99,3,5,5,2,1,3,3,4,2,-99,-99,3,-99,4,-99,4,2,3
2024-02-15,13,-99,2,4,-99,3,3,-99,3,3,4,3,4,-99,3,-99,3,4,3,2,1,4,3,4,1,-99,-99,3,-99,4,-99,4,2,3
2024-02-15,14,-99,2,4,-99,3,3,-99,2,4,3,4,4,-99,3,-99,4,5,3,2,0,4,2,3,2,-99,-99,3,-99,4,-99,4,1,-99
2024-02-15,15,-99,1,3,-99,2,2,-99,1,4,3,3,3,-99,2,-99,3,4,2,2,0,4,1,3,2,-99,-99,2,-99,4,-99,3,2,3
2024-02-15,16,-99,0,2,-99,2,1,-99,0,2,2,3,3,-99,2,-99,3,4,2,1,0,2,1,1,2,-99,-99,2,-99,3,-99,2,2,2
2024-02-15,17,-99,0,2,-99,1,0,-99,0,2,2,2,1,-99,1,-99,2,3,1,1,0,2,0,1,1,-99,-99,1,-99,3,-99,2,2,2
2024-02-15,18,-99,0,1,-99,1,0,-99,0,2,1,1,1,-99,1,-99,1,2,1,1,0,1,0,1,0,-99,-99,1,-99,2,-99,2,1,1
2024-02-15,19,-99,0,1,-99,1,1,-99,0,1,1,1,1,-99,1,-99,1,3,1,0,0,-99,1,1,0,-99,-99,1,-99,2,-99,2,1,1
2024-02-15,20,-99,0,1,-99,-99,1,-99,0,1,2,1,1,-99,1,-99,2,3,1,1,0,-99,-99,0,0,-99,-99,1,-99,2,-99,2,1,1
2024-02-15,21,-99,0,1,-99,1,1,-99,0,1,2,2,1,-99,1,-99,1,3,1,1,0,-99,1,1,1,-99,-99,1,-99,2,-99,2,1,1
2024-02-15,22,-99,0,1,-99,1,1,-99,0,8,1,2,1,-99,1,-99,1,3,1,0,0,-99,1,1,1,-99,-99,2,-99,2,-99,1,15,1
2024-02-15,23,-99,0,1,-99,1,1,-99,0,12,2,3,1,-99,1,-99,1,3,1,0,0,-99,1,1,9,-99,-99,2,-99,10,-99,2,76,3
2024-02-15,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-02-16,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-02-16,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-02-16,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-02-16,4,-99,13,29,-99,-99,-99,-99,11,27,35,4,29,-99,13,-99,3,14,36,1,0,2,-99,1,12,-99,-99,1,-99,67,7,3,50,5
2024-02-16,5,-99,12,19,-99,-99,-99,-99,2,13,21,5,43,-99,34,-99,2,38,30,0,0,2,-99,1,12,-99,-99,1,-99,60,21,13,65,5
2024-02-16,6,-99,12,13,-99,-99,-99,-99,5,16,16,4,34,-99,33,-99,2,38,26,0,0,2,-99,1,12,-99,-99,1,-99,64,5,4,54,3
