FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
2024-01-06,21,-99,1,-99,3,-99,2,-99,7,-99,6,2,12,-99,1,-99,1,-99,-99,12,2,-99,-99,-99,1,1,9,-99,-99,6,8,11,-99,2,8,-99
2024-01-06,22,-99,4,-99,6,-99,2,2,25,-99,4,2,10,-99,2,-99,6,-99,-99,9,2,-99,-99,-99,4,1,10,-99,-99,8,11,4,-99,19,13,-99
2024-01-06,23,-99,1,-99,3,-99,3,6,11,-99,3,2,9,-99,1,-99,11,-99,-99,19,2,-99,-99,-99,11,1,13,-99,-99,9,9,10,-99,22,23,-99
2024-01-06,24,-99,-99,-99,1,-99,10,15,52,-99,3,2,20,-99,5,-99,15,-99,-99,30,6,-99,-99,-99,2,7,43,-99,-99,12,17,43,-99,17,31,-99
2024-01-07,1,-99,-99,-99,6,-99,13,2,51,-99,0,1,35,-99,18,-99,6,-99,-99,20,17,-99,-99,-99,0,20,48,-99,-99,14,23,40,-99,9,18,-99
2024-01-07,2,-99,-99,-99,4,-99,16,-99,28,-99,0,1,37,-99,7,-99,4,-99,-99,14,18,-99,-99,-99,0,42,47,-99,-99,7,16,40,-99,3,43,-99
2024-01-07,3,-99,-99,-99,13,-99,7,6,33,-99,1,2,14,-99,18,-99,8,-99,-99,18,39,-99,-99,-99,5,32,6,-99,-99,3,13,38,-99,3,28,-99
2024-01-07,4,-99,-99,-99,4,-99,3,13,49,-99,0,1,6,-99,8,-99,6,-99,-99,32,43,-99,-99,-99,2,53,27,-99,-99,1,13,34,-99,1,33,-99
2024-01-07,5,-99,-99,-99,2,-99,3,5,56,-99,1,1,5,-99,39,-99,9,-99,-99,40,56,-99,-99,-99,0,32,34,-99,-99,2,8,25,-99,3,36,-99
2024-01-07,6,-99,-99,-99,4,-99,0,9,76,-99,1,1,9,-99,26,-99,13,-99,-99,36,93,-99,-99,-99,0,33,25,-99,-99,8,8,42,-99,6,57,-99
2024-01-07,7,-99,-99,-99,12,-99,7,6,44,-99,4,1,25,-99,43,-99,44,-99,-99,87,86,-99,-99,-99,1,23,57,-99,-99,16,31,40,-99,13,24,-99
2024-01-07,8,-99,-99,-99,38,-99,56,28,77,-99,33,11,29,-99,52,-99,56,-99,-99,134,83,-99,-99,-99,12,45,48,-99,-99,36,43,31,-99,39,33,-99
2024-01-07,9,-99,-99,-99,57,-99,49,52,43,-99,24,18,71,-99,71,-99,34,-99,-99,93,89,-99,-99,-99,44,54,49,-99,-99,20,79,41,-99,28,76,-99
2024-01-07,10,-99,-99,-99,71,-99,40,31,22,-99,19,17,41,-99,64,-99,44,-99,-99,62,82,-99,-99,-99,20,29,59,-99,-99,13,73,33,-99,14,37,-99
2024-01-07,11,-99,-99,-99,26,-99,24,21,14,-99,19,30,43,-99,37,-99,49,-99,-99,32,43,-99,-99,-99,17,21,33,-99,-99,10,63,34,-99,24,29,-99
2024-01-07,12,-99,-99,-99,22,-99,18,10,6,-99,10,21,21,-99,16,-99,26,-99,-99,31,24,-99,-99,-99,5,14,7,-99,-99,7,34,16,-99,14,11,-99
2024-01-07,13,-99,-99,-99,18,-99,10,5,-99,-99,9,15,8,-99,13,-99,8,-99,-99,17,9,-99,-99,-99,3,8,4,-99,-99,3,20,14,-99,5,8,-99
2024-01-07,14,-99,-99,-99,11,-99,4,4,4,-99,7,15,8,-99,8,-99,6,-99,-99,7,7,-99,-99,-99,3,2,3,-99,-99,3,15,10,-99,2,8,-99
2024-01-07,15,-99,-99,-99,7,-99,2,1,5,-99,3,11,7,-99,2,-99,1,-99,-99,2,4,-99,-99,-99,1,2,3,-99,-99,3,5,5,-99,1,3,-99
2024-01-07,16,-99,-99,-99,2,-99,1,1,5,-99,3,9,8,-99,2,-99,1,-99,-99,3,2,-99,-99,-99,0,2,5,-99,-99,1,4,5,-99,1,3,-99
2024-01-07,17,-99,-99,-99,2,-99,0,0,6,-99,4,4,4,-99,5,-99,1,-99,-99,9,3,-99,-99,-99,0,4,3,-99,-99,1,4,2,-99,3,3,-99
2024-01-07,18,-99,-99,-99,2,-99,1,1,6,-99,4,5,5,-99,5,-99,1,-99,-99,7,2,-99,-99,-99,1,3,6,-99,-99,4,19,4,-99,3,4,-99
2024-01-07,19,-99,-99,-99,2,-99,4,0,10,-99,2,19,6,-99,0,-99,2,-99,-99,6,4,-99,-99,-99,1,4,14,-99,-99,5,10,-99,-99,2,10,-99
2024-01-07,20,-99,-99,-99,2,-99,2,1,16,-99,7,51,4,-99,1,-99,2,-99,-99,12,13,-99,-99,-99,1,8,20,-99,-99,3,8,23,-99,4,17,-99
2024-01-07,21,-99,-99,-99,1,-99,1,5,58,-99,5,43,7,-99,2,-99,10,-99,-99,8,4,-99,-99,-99,1,8,12,-99,-99,5,4,5,-99,14,11,-99
2024-01-07,22,-99,-99,-99,2,-99,2,13,48,-99,3,22,7,-99,16,-99,31,-99,-99,23,15,-99,-99,-99,4,19,17,-99,-99,4,3,3,-99,11,33,-99
2024-01-07,23,-99,-99,-99,4,-99,20,6,14,-99,6,6,25,-99,19,-99,24,-99,-99,35,15,-99,-99,-99,8,12,14,-99,-99,3,14,10,-99,15,16,-99
2024-01-07,24,-99,-99,-99,19,-99,42,3,16,-99,10,31,26,-99,17,-99,9,-99,-99,30,14,-99,-99,-99,6,3,24,-99,-99,1,28,24,-99,1,7,-99
2024-01-08,1,-99,-99,-99,18,-99,61,9,6,-99,8,36,18,-99,5,-99,3,-99,-99,14,20,-99,-99,-99,9,1,28,-99,-99,1,29,5,-99,0,5,-99
2024-01-08,2,-99,-99,-99,10,-99,37,13,4,-99,-99,20,14,-99,8,-99,1,-99,-99,2,38,-99,-99,-99,12,0,13,-99,-99,1,25,16,-99,0,1,-99
2024-01-08,3,-99,-99,-99,13,-99,15,1,2,-99,-99,18,7,-99,2,-99,1,-99,-99,1,20,-99,-99,-99,-99,0,1,-99,-99,0,23,20,-99,0,2,-99
2024-01-08,4,-99,-99,-99,12,-99,16,0,1,-99,-99,8,4,-99,0,-99,0,-99,-99,0,22,-99,-99,-99,-99,1,2,-99,-99,0,23,7,-99,0,5,-99
2024-01-08,5,-99,-99,-99,15,-99,2,0,5,-99,-99,3,10,-99,0,-99,0,-99,-99,1,31,-99,-99,-99,-99,1,4,-99,-99,0,35,1,-99,0,2,-99
2024-01-08,6,-99,-99,-99,49,-99,34,1,7,-99,-99,5,26,-99,1,-99,2,-99,-99,1,39,-99,-99,-99,-99,3,14,-99,-99,2,52,1,-99,1,14,-99
2024-01-08,7,-99,-99,-99,101,-99,125,10,13,-99,-99,19,132,-99,9,-99,5,-99,-99,3,64,-99,-99,-99,-99,4,59,-99,-99,3,50,3,-99,2,20,-99
2024-01-08,8,-99,-99,-99,147,-99,209,42,23,-99,-99,29,280,-99,15,-99,8,-99,-99,8,186,-99,-99,-99,-99,6,36,-99,-99,6,92,5,-99,3,18,-99
2024-01-08,9,-99,-99,-99,88,-99,117,68,11,-99,47,31,264,-99,10,-99,10,-99,-99,14,77,-99,-99,-99,97,6,27,-99,-99,5,157,13,-99,14,18,-99
2024-01-08,10,-99,-99,-99,38,-99,7,25,11,-99,27,31,101,-99,7,-99,7,-99,-99,11,21,-99,-99,-99,30,3,12,-99,-99,3,57,13,-99,4,12,-99
2024-01-08,11,-99,-99,-99,13,-99,5,15,8,-99,13,-99,28,-99,6,-99,6,-99,-99,7,8,-99,-99,-99,12,3,7,-99,-99,3,15,5,-99,2,10,-99
2024-01-08,12,-99,-99,-99,4,-99,2,-99,7,-99,3,-99,8,-99,3,-99,5,-99,-99,7,6,-99,-99,-99,5,4,5,-99,-99,2,11,-99,-99,2,6,-99
2024-01-08,13,-99,-99,-99,3,-99,2,-99,9,-99,3,-99,5,-99,4,-99,5,-99,-99,5,4,-99,-99,-99,2,4,2,-99,-99,2,6,-99,-99,2,4,-99
2024-01-08,14,-99,-99,-99,4,-99,1,-99,11,-99,3,3,5,-99,5,-99,1,-99,-99,7,2,-99,-99,-99,1,4,3,-99,-99,2,6,-99,-99,2,5,-99
2024-01-08,15,-99,-99,-99,3,-99,1,0,11,-99,3,2,6,-99,3,-99,1,-99,-99,12,3,-99,-99,-99,1,6,4,-99,-99,1,7,3,-99,2,3,-99
2024-01-08,16,-99,-99,-99,3,-99,1,1,7,-99,3,1,6,-99,4,-99,2,-99,-99,12,3,-99,-99,-99,0,5,3,-99,-99,1,8,3,-99,2,2,-99
2024-01-08,17,-99,-99,-99,2,-99,1,0,7,-99,3,3,8,-99,3,-99,4,-99,-99,15,3,-99,-99,-99,1,4,3,-99,-99,1,8,3,-99,2,3,-99
2024-01-08,18,-99,-99,-99,2,-99,2,0,11,-99,3,2,7,-99,3,-99,3,-99,-99,14,3,-99,-99,-99,1,4,3,-99,-99,2,-99,5,-99,3,3,-99
2024-01-08,19,-99,-99,-99,3,-99,1,0,11,-99,3,2,6,-99,2,-99,2,-99,-99,17,5,-99,-99,-99,1,4,3,-99,-99,2,11,4,-99,2,4,-99
2024-01-08,20,-99,-99,-99,5,-99,3,15,9,-99,4,2,8,-99,2,-99,2,-99,-99,18,5,-99,-99,-99,-99,7,3,-99,-99,2,10,3,-99,4,4,-99
2024-01-08,21,-99,-99,-99,11,-99,9,10,8,-99,4,2,5,-99,2,-99,3,-99,-99,11,13,-99,-99,-99,15,11,11,-99,-99,1,19,3,-99,13,5,-99
2024-01-08,22,-99,-99,-99,25,-99,6,41,7,-99,4,1,3,-99,3,-99,3,-99,-99,14,10,-99,-99,-99,8,10,5,-99,-99,2,11,2,-99,47,3,-99
2024-01-08,23,-99,-99,-99,8,-99,3,38,8,-99,2,1,9,-99,3,-99,23,-99,-99,11,-99,-99,-99,-99,11,15,3,-99,-99,4,7,2,-99,86,2,-99
2024-01-08,24,-99,-99,-99,2,-99,0,9,30,-99,1,1,2,-99,1,-99,14,-99,-99,7,2,-99,-99,-99,2,5,3,-99,-99,-99,5,1,-99,85,2,-99
2024-01-09,1,-99,-99,-99,1,-99,0,15,42,-99,0,0,1,-99,3,-99,4,-99,-99,4,1,-99,-99,-99,1,2,1,-99,-99,-99,1,1,-99,22,0,-99
2024-01-09,2,-99,-99,-99,0,-99,0,11,4,-99,0,0,1,-99,4,-99,5,-99,-99,17,0,-99,-99,-99,1,0,0,-99,-99,1,1,0,-99,6,0,-99
2024-01-09,3,-99,-99,-99,1,-99,0,12,1,-99,0,6,1,-99,0,-99,8,-99,-99,1,0,-99,-99,-99,3,0,2,-99,-99,0,3,0,-99,2,1,-99
2024-01-09,4,-99,-99,-99,3,-99,0,4,2,-99,-99,10,1,-99,0,-99,0,-99,-99,1,0,-99,-99,-99,0,0,2,-99,-99,0,5,2,-99,10,3,-99
2024-01-09,5,-99,-99,-99,3,-99,9,0,9,-99,-99,6,3,-99,1,-99,0,-99,-99,2,6,-99,-99,-99,0,0,14,-99,-99,1,5,1,-99,4,4,-99
2024-01-09,6,-99,-99,-99,18,-99,51,1,5,-99,-99,52,8,-99,18,-99,2,-99,-99,35,15,-99,-99,-99,0,1,46,-99,-99,3,39,2,-99,10,19,-99
2024-01-09,7,-99,-99,-99,62,-99,46,8,8,-99,-99,59,94,-99,52,-99,30,-99,-99,66,16,-99,-99,-99,6,5,80,-99,-99,19,89,38,-99,25,74,-99
2024-01-09,8,-99,-99,-99,93,-99,136,40,35,-99,17,45,174,-99,66,-99,92,-99,-99,79,22,-99,-99,-99,26,61,74,-99,-99,20,128,119,-99,73,189,-99
2024-01-09,9,-99,-99,-99,156,-99,170,123,28,-99,18,45,172,-99,80,-99,70,-99,-99,80,92,-99,-99,-99,37,43,61,-99,-99,28,121,167,-99,77,138,-99
2024-01-09,10,-99,-99,-99,79,-99,115,78,24,-99,9,42,67,-99,56,-99,36,-99,-99,89,97,-99,-99,-99,37,27,63,-99,-99,19,96,140,-99,44,68,-99
2024-01-09,11,-99,-99,-99,57,-99,63,20,12,-99,6,53,25,-99,42,-99,26,-99,-99,49,36,-99,-99,-99,12,17,55,-99,-99,8,40,-99,-99,40,35,-99
2024-01-09,12,-99,-99,-99,63,-99,20,17,4,-99,4,21,15,-99,18,-99,14,-99,-99,30,20,-99,-99,-99,6,13,20,-99,-99,3,26,-99,-99,20,19,-99
2024-01-09,13,-99,-99,-99,27,-99,11,9,4,-99,4,13,6,-99,13,-99,7,-99,-99,21,16,-99,-99,-99,4,10,14,-99,-99,2,17,19,-99,8,10,-99
2024-01-09,14,-99,-99,-99,15,-99,6,4,4,-99,4,9,8,-99,9,-99,5,-99,-99,12,8,-99,-99,-99,2,6,5,-99,-99,2,20,11,-99,9,7,-99
2024-01-09,15,-99,-99,-99,6,-99,4,5,8,-99,2,4,11,-99,10,-99,3,-99,-99,13,7,-99,-99,-99,1,5,4,-99,-99,2,13,9,-99,4,6,-99
2024-01-09,16,-99,-99,-99,6,-99,3,3,-99,-99,2,1,9,-99,7,-99,3,-99,-99,11,6,-99,-99,-99,1,4,4,-99,-99,2,13,4,-99,2,3,-99
2024-01-09,17,-99,-99,-99,3,-99,3,1,8,-99,3,3,7,-99,5,-99,2,-99,-99,11,3,-99,-99,-99,1,3,3,-99,-99,1,10,2,-99,2,2,-99
2024-01-09,18,-99,-99,-99,2,-99,1,1,7,-99,3,3,44,-99,2,-99,2,-99,-99,19,3,-99,-99,-99,1,1,2,-99,-99,1,7,2,-99,2,1,-99
2024-01-09,19,-99,-99,-99,15,-99,14,2,5,-99,3,3,73,-99,8,-99,8,-99,-99,26,3,-99,-99,-99,4,0,14,-99,-99,4,17,7,-99,11,6,-99
2024-01-09,20,-99,-99,-99,4,-99,30,19,6,-99,2,3,77,-99,6,-99,24,-99,-99,35,14,-99,-99,-99,3,1,12,-99,-99,4,38,13,-99,15,59,-99
2024-01-09,21,-99,-99,-99,39,-99,39,3,9,-99,7,4,147,-99,22,-99,12,-99,-99,17,18,-99,-99,-99,4,1,9,-99,-99,3,102,33,-99,6,22,-99
2024-01-09,22,-99,-99,-99,55,-99,55,8,5,-99,12,9,106,-99,3,-99,8,-99,-99,15,22,-99,-99,-99,4,1,24,-99,-99,3,80,22,-99,3,18,-99
2024-01-09,23,-99,-99,-99,53,-99,102,37,4,-99,2,7,95,-99,2,-99,5,-99,-99,20,29,-99,-99,-99,-99,1,12,-99,-99,5,56,50,-99,2,54,-99
2024-01-09,24,-99,-99,-99,17,-99,119,54,2,-99,1,4,39,-99,2,-99,14,-99,-99,39,45,-99,-99,-99,14,2,7,-99,-99,7,43,47,-99,2,82,-99
2024-01-10,1,-99,-99,-99,8,-99,143,36,1,-99,0,3,15,-99,5,-99,2,-99,-99,29,86,-99,-99,-99,13,1,4,-99,-99,3,29,33,-99,1,76,-99
2024-01-10,2,-99,-99,-99,14,-99,218,15,1,-99,0,1,4,-99,4,-99,4,-99,-99,9,35,-99,-99,-99,15,0,1,-99,-99,1,31,48,-99,0,32,-99
2024-01-10,3,-99,-99,-99,1,-99,140,1,1,-99,0,1,3,-99,6,-99,29,-99,-99,11,89,-99,-99,-99,4,0,1,-99,-99,0,15,78,-99,0,37,-99
2024-01-10,4,-99,-99,-99,1,-99,56,1,1,-99,0,4,10,-99,6,-99,14,-99,-99,6,73,-99,-99,-99,4,0,1,-99,-99,0,5,9,-99,0,41,-99
2024-01-10,5,-99,-99,-99,3,-99,55,3,2,-99,0,35,-99,-99,13,-99,3,-99,-99,16,86,-99,-99,-99,4,0,1,-99,-99,0,4,46,-99,0,89,-99
2024-01-10,6,-99,-99,-99,17,-99,84,5,3,-99,1,21,-99,-99,31,-99,8,-99,-99,47,51,-99,-99,-99,10,1,5,-99,-99,1,12,30,-99,0,-99,-99
2024-01-10,7,-99,-99,-99,44,-99,84,34,7,-99,2,142,-99,-99,77,-99,47,-99,-99,79,96,-99,-99,-99,33,-99,8,-99,-99,1,49,100,-99,1,168,-99
2024-01-10,8,-99,-99,-99,122,-99,110,105,15,-99,2,126,-99,-99,150,-99,150,-99,-99,166,119,-99,-99,-99,78,-99,16,-99,-99,3,81,326,-99,4,262,-99
2024-01-10,9,-99,-99,-99,94,-99,115,89,20,-99,3,70,-99,-99,108,-99,129,-99,-99,183,68,-99,-99,-99,-99,-99,21,-99,-99,3,63,206,-99,6,150,-99
2024-01-10,10,-99,-99,-99,84,-99,30,32,10,-99,3,22,-99,-99,41,-99,33,-99,-99,37,32,-99,-99,-99,26,-99,10,-99,-99,2,36,79,-99,4,8,-99
2024-01-10,11,-99,-99,-99,30,-99,13,17,9,-99,4,26,-99,-99,22,-99,7,-99,-99,29,25,-99,-99,-99,20,-99,7,-99,-99,1,7,-99,-99,3,8,-99
2024-01-10,12,-99,-99,-99,5,-99,3,9,7,-99,4,6,-99,-99,11,-99,9,-99,-99,17,10,-99,-99,-99,5,-99,4,-99,-99,1,7,-99,-99,7,5,-99
2024-01-10,13,-99,-99,-99,2,-99,1,5,7,-99,4,2,-99,-99,10,-99,5,-99,-99,15,5,-99,-99,-99,4,-99,4,-99,-99,2,8,-99,-99,10,4,-99
2024-01-10,14,-99,-99,-99,2,-99,1,3,7,-99,3,-99,-99,-99,3,-99,2,-99,-99,9,4,-99,-99,-99,2,-99,3,-99,-99,3,6,-99,-99,4,4,-99
2024-01-10,15,-99,-99,-99,2,-99,1,2,7,-99,3,3,-99,-99,6,-99,1,-99,-99,9,2,-99,-99,-99,1,-99,2,-99,-99,2,6,-99,-99,2,3,-99
2024-01-10,16,-99,-99,-99,3,-99,2,1,6,-99,3,2,-99,-99,4,-99,3,-99,-99,7,3,-99,-99,-99,1,-99,3,-99,-99,1,9,-99,-99,1,3,-99
2024-01-10,17,-99,-99,-99,1,-99,1,0,4,-99,2,2,-99,-99,5,-99,3,-99,-99,3,2,-99,-99,-99,1,-99,4,-99,-99,1,8,-99,-99,1,4,-99
2024-01-10,18,-99,-99,-99,1,-99,1,1,6,-99,2,2,-99,-99,2,-99,3,-99,-99,7,2,-99,-99,-99,0,-99,4,-99,-99,0,6,-99,-99,1,4,-99
2024-01-10,19,-99,-99,-99,9,-99,0,0,5,-99,2,3,-99,-99,1,-99,2,-99,-99,15,2,-99,-99,-99,0,-99,6,-99,-99,1,8,-99,-99,1,12,-99
2024-01-10,20,-99,-99,-99,25,-99,0,0,5,-99,1,2,-99,-99,2,-99,3,-99,-99,21,2,-99,-99,-99,2,-99,7,-99,-99,2,27,-99,-99,2,19,-99
2024-01-10,21,-99,-99,-99,42,-99,9,0,5,-99,2,64,-99,-99,1,-99,6,-99,-99,16,2,-99,-99,-99,1,-99,10,-99,-99,15,49,-99,-99,4,49,-99
2024-01-10,22,-99,-99,-99,142,-99,9,0,10,-99,1,155,-99,-99,0,-99,13,-99,-99,13,2,-99,-99,-99,1,-99,18,-99,-99,12,20,-99,-99,1,97,-99
2024-01-10,23,-99,-99,-99,41,-99,2,5,15,-99,0,42,-99,-99,0,-99,7,-99,-99,4,1,-99,-99,-99,2,-99,28,-99,-99,11,61,-99,-99,2,123,-99
2024-01-10,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-01-11,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-01-11,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-01-11,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-01-11,4,-99,-99,-99,4,-99,145,16,69,-99,-99,1,-99,-99,6,-99,5,-99,-99,16,13,-99,-99,-99,3,4,26,-99,-99,2,15,120,-99,1,50,-99
2024-01-11,5,-99,-99,-99,12,-99,175,18,44,-99,-99,1,-99,-99,2,-99,2,-99,-99,13,11,-99,-99,-99,6,26,6,-99,-99,10,21,124,-99,1,48,-99
2024-01-11,6,-99,-99,-99,34,-99,153,23,144,-99,-99,3,-99,-99,9,-99,12,-99,-99,54,32,-99,-99,-99,11,60,57,-99,-99,29,39,171,-99,11,78,-99
2024-01-11,7,-99,-99,-99,62,-99,215,37,199,-99,-99,22,-99,-99,39,-99,44,-99,-99,61,66,-99,-99,-99,38,88,151,-99,-99,12,115,207,-99,74,155,-99
2024-01-11,8,-99,-99,-99,77,-99,222,77,272,-99,-99,65,-99,-99,75,-99,77,-99,-99,111,53,-99,-99,-99,85,153,150,-99,-99,19,188,200,-99,80,134,-99
2024-01-11,9,-99,-99,-99,163,-99,275,79,263,-99,-99,67,-99,-99,86,-99,135,-99,-99,190,132,-99,-99,-99,84,199,192,-99,-99,60,281,149,-99,136,160,-99
2024-01-11,10,-99,-99,-99,63,-99,270,37,106,-99,-99,59,-99,-99,89,-99,132,-99,-99,171,104,-99,-99,-99,66,157,153,-99,-99,10,271,200,-99,128,206,-99
2024-01-11,11,-99,-99,-99,58,-99,220,39,23,-99,-99,31,-99,-99,61,-99,71,-99,-99,155,57,-99,-99,-99,19,75,99,-99,-99,11,185,119,-99,44,139,-99
2024-01-11,12,-99,-99,-99,46,-99,144,15,12,-99,-99,20,-99,-99,40,-99,37,-99,-99,95,29,-99,-99,-99,7,25,35,-99,-99,5,146,64,-99,32,72,-99
2024-01-11,13,-99,-99,-99,36,-99,47,6,-99,-99,-99,16,-99,-99,14,-99,13,-99,-99,29,12,-99,-99,-99,3,5,11,-99,-99,2,99,37,-99,10,20,-99
2024-01-11,14,-99,-99,-99,12,-99,11,3,8,-99,-99,12,-99,-99,7,-99,3,-99,-99,10,3,-99,-99,-99,1,2,7,-99,-99,1,46,18,-99,3,13,-99
2024-01-11,15,-99,-99,-99,5,-99,1,2,7,-99,-99,11,-99,-99,7,-99,3,-99,-99,9,2,-99,-99,-99,0,2,3,-99,-99,1,6,15,-99,1,10,-99
2024-01-11,16,-99,-99,-99,2,-99,1,3,5,-99,3,3,-99,-99,5,-99,3,-99,-99,3,2,-99,-99,-99,0,1,2,-99,-99,1,6,5,-99,1,9,-99
2024-01-11,17,-99,-99,-99,7,-99,0,3,4,-99,3,2,-99,-99,3,-99,3,-99,-99,2,2,-99,-99,-99,0,2,4,-99,-99,1,5,2,-99,1,4,-99
2024-01-11,18,-99,-99,-99,1,-99,0,2,4,-99,3,2,7,-99,3,-99,4,-99,-99,4,2,-99,-99,-99,0,1,3,-99,-99,1,4,2,-99,1,12,-99
2024-01-11,19,-99,-99,-99,3,-99,0,1,4,-99,2,12,8,-99,5,-99,6,-99,-99,-99,2,-99,-99,-99,0,0,4,-99,-99,-99,5,2,-99,0,13,-99
2024-01-11,20,-99,-99,-99,21,-99,6,2,4,-99,4,9,16,-99,3,-99,5,-99,-99,4,3,-99,-99,-99,4,1,5,-99,-99,-99,13,2,-99,0,5,-99
2024-01-11,21,-99,-99,-99,53,-99,20,16,6,-99,5,28,18,-99,2,-99,6,-99,-99,7,5,-99,-99,-99,4,1,5,-99,-99,1,30,2,-99,0,8,-99
2024-01-11,22,-99,-99,-99,79,-99,36,49,3,-99,4,74,59,-99,2,-99,6,-99,-99,6,18,-99,-99,-99,16,1,5,-99,-99,1,31,3,-99,1,5,-99
2024-01-11,23,-99,-99,-99,82,-99,39,78,2,-99,2,51,98,-99,3,-99,8,-99,-99,8,16,-99,-99,-99,9,2,3,-99,-99,1,28,26,-99,1,36,-99
2024-01-11,24,-99,-99,-99,71,-99,70,59,2,-99,1,16,63,-99,7,-99,6,-99,-99,28,31,-99,-99,-99,56,2,4,-99,-99,1,45,54,-99,0,65,-99
2024-01-12,1,-99,0,-99,62,-99,141,45,1,-99,1,34,31,-99,9,-99,4,-99,-99,113,39,-99,-99,-99,53,3,4,-99,-99,1,58,22,-99,1,72,-99
2024-01-12,2,-99,0,-99,35,-99,152,36,4,-99,0,19,24,-99,7,-99,7,-99,-99,50,49,-99,-99,-99,34,17,14,-99,-99,0,60,44,-99,1,65,-99
2024-01-12,3,-99,0,-99,29,-99,191,19,2,-99,0,9,12,-99,6,-99,5,-99,-99,47,5,-99,-99,-99,3,4,5,-99,-99,1,79,32,-99,0,77,-99
2024-01-12,4,-99,0,-99,21,-99,94,3,6,-99,0,5,19,-99,19,-99,18,-99,-99,38,52,-99,-99,-99,1,5,2,-99,-99,1,50,64,-99,21,75,-99
2024-01-12,5,-99,0,-99,24,-99,102,2,-99,-99,0,6,14,-99,48,-99,11,-99,-99,66,19,-99,-99,-99,4,23,19,-99,-99,1,62,31,-99,18,64,-99
2024-01-12,6,-99,0,-99,12,-99,108,3,40,-99,1,20,30,-99,45,-99,7,-99,-99,118,35,-99,-99,-99,2,88,71,-99,-99,2,85,41,-99,15,95,-99
2024-01-12,7,-99,0,-99,55,-99,92,42,107,-99,11,20,100,-99,84,-99,90,-99,-99,211,102,-99,-99,-99,17,92,120,-99,-99,6,96,106,-99,101,165,-99
2024-01-12,8,-99,11,-99,106,-99,325,79,142,-99,7,30,206,-99,184,-99,285,-99,-99,250,229,-99,-99,-99,-99,98,142,-99,-99,18,186,140,-99,188,186,-99
2024-01-12,9,-99,51,-99,85,-99,256,98,140,-99,11,96,316,-99,120,-99,226,-99,-99,141,242,-99,-99,-99,90,176,107,-99,-99,90,238,194,-99,240,101,-99
2024-01-12,10,-99,36,-99,156,-99,99,57,51,-99,9,119,150,-99,97,-99,130,-99,-99,123,115,-99,-99,-99,59,98,59,-99,-99,39,177,143,-99,81,143,-99
2024-01-12,11,-99,-99,-99,77,-99,47,23,-99,-99,4,84,76,-99,72,-99,54,-99,-99,93,65,-99,-99,-99,34,30,-99,-99,-99,10,127,45,-99,14,47,-99
2024-01-12,12,-99,-99,-99,90,-99,27,13,-99,-99,18,34,41,-99,51,-99,25,-99,-99,64,32,-99,-99,-99,9,11,-99,-99,-99,4,86,17,-99,11,14,-99
2024-01-12,13,-99,4,-99,25,-99,11,8,-99,-99,-99,10,23,-99,28,-99,12,-99,-99,19,19,-99,-99,-99,-99,5,-99,-99,-99,2,52,8,-99,10,6,-99
2024-01-12,14,-99,3,-99,6,-99,5,5,-99,-99,-99,5,18,-99,8,-99,6,-99,-99,7,11,-99,-99,-99,2,3,-99,-99,-99,1,18,3,-99,3,2,-99
2024-01-12,15,-99,2,-99,4,-99,3,4,-99,-99,-99,4,8,-99,6,-99,3,-99,-99,8,5,-99,-99,-99,1,1,3,-99,-99,1,12,2,-99,2,3,-99
2024-01-12,16,-99,1,-99,3,-99,2,2,-99,-99,4,4,5,-99,2,-99,2,-99,-99,3,3,-99,-99,-99,1,2,2,-99,-99,1,11,1,-99,1,1,-99
2024-01-12,17,-99,2,-99,2,-99,1,2,-99,-99,2,4,4,-99,3,-99,4,-99,-99,2,4,-99,-99,-99,0,1,3,-99,-99,1,7,1,-99,1,1,-99
2024-01-12,18,-99,2,-99,3,-99,3,2,-99,-99,2,5,24,-99,3,-99,5,-99,-99,2,5,-99,-99,-99,1,1,4,-99,-99,1,15,1,-99,1,3,-99
2024-01-12,19,-99,0,-99,4,-99,5,0,-99,-99,3,28,30,-99,8,-99,3,-99,-99,1,1,-99,-99,-99,-99,0,3,-99,-99,2,13,2,-99,0,6,-99
